Search parameters {'num_hidden': 10, 'size_layer': 329, 'learning_rate': 0.1800524422903839, 'dropout_rate': 0.7852236001080795}	 stop after 400 iteration with train cost	0.534630	 test cost	0.446257	 train acc	0.741300	 test acc	0.846411
Search parameters {'num_hidden': 8, 'size_layer': 320, 'learning_rate': 0.1000175285125017, 'dropout_rate': 0.6535203599794758}	 stop after 400 iteration with train cost	0.538416	 test cost	0.457910	 train acc	0.739702	 test acc	0.850051
Search parameters {'num_hidden': 9, 'size_layer': 251, 'learning_rate': 0.1316902808099654, 'dropout_rate': 0.6666189756716612}	 stop after 400 iteration with train cost	0.537605	 test cost	0.448924	 train acc	0.738890	 test acc	0.845298
Search parameters {'num_hidden': 10, 'size_layer': 273, 'learning_rate': 0.046129171474519316, 'dropout_rate': 0.8904134786886893}	 stop after 400 iteration with train cost	0.535444	 test cost	0.455969	 train acc	0.739296	 test acc	0.836097
Search parameters {'num_hidden': 9, 'size_layer': 263, 'learning_rate': 0.1132936435335632, 'dropout_rate': 0.7148652039981317}	 stop after 400 iteration with train cost	0.536302	 test cost	0.451044	 train acc	0.738763	 test acc	0.849545
Search parameters {'num_hidden': 7, 'size_layer': 299, 'learning_rate': 0.032641159362701816, 'dropout_rate': 0.8747802445970052}	 stop after 400 iteration with train cost	0.535743	 test cost	0.460217	 train acc	0.739575	 test acc	0.832356
Search parameters {'num_hidden': 11, 'size_layer': 328, 'learning_rate': 0.04246351904385954, 'dropout_rate': 0.7492157765070103}	 stop after 400 iteration with train cost	0.538443	 test cost	0.453991	 train acc	0.739752	 test acc	0.848433
Search parameters {'num_hidden': 10, 'size_layer': 261, 'learning_rate': 0.13984520785903978, 'dropout_rate': 0.8901072945217156}	 stop after 400 iteration with train cost	0.532997	 test cost	0.448813	 train acc	0.739905	 test acc	0.825885
Search parameters {'num_hidden': 10, 'size_layer': 292, 'learning_rate': 0.010371991867978244, 'dropout_rate': 0.6925479054247585}	 stop after 400 iteration with train cost	0.549313	 test cost	0.458604	 train acc	0.736835	 test acc	0.868150
Search parameters {'num_hidden': 7, 'size_layer': 334, 'learning_rate': 0.13120110302864266, 'dropout_rate': 0.6741539899642289}	 stop after 400 iteration with train cost	0.535839	 test cost	0.451922	 train acc	0.738839	 test acc	0.856724
Search parameters {'num_hidden': 10, 'size_layer': 337, 'learning_rate': 0.1026444894430246, 'dropout_rate': 0.8591942800258974}	 stop after 400 iteration with train cost	0.533784	 test cost	0.444893	 train acc	0.740919	 test acc	0.856421
Search parameters {'num_hidden': 8, 'size_layer': 281, 'learning_rate': 0.1771796821933676, 'dropout_rate': 0.7331834795650707}	 stop after 400 iteration with train cost	0.535462	 test cost	0.454623	 train acc	0.741553	 test acc	0.858140
Search parameters {'num_hidden': 7, 'size_layer': 285, 'learning_rate': 0.12998584260698537, 'dropout_rate': 0.6387152909365915}	 stop after 400 iteration with train cost	0.536297	 test cost	0.446166	 train acc	0.740387	 test acc	0.845804
Search parameters {'num_hidden': 8, 'size_layer': 342, 'learning_rate': 0.058040134635575356, 'dropout_rate': 0.7059779386674643}	 stop after 400 iteration with train cost	0.537813	 test cost	0.450573	 train acc	0.738307	 test acc	0.848736
Search parameters {'num_hidden': 7, 'size_layer': 341, 'learning_rate': 0.18941416502022176, 'dropout_rate': 0.848951281015669}	 stop after 400 iteration with train cost	0.532479	 test cost	0.446278	 train acc	0.739803	 test acc	0.846208
Search parameters {'num_hidden': 11, 'size_layer': 318, 'learning_rate': 0.03182920368349884, 'dropout_rate': 0.6566421764746743}	 stop after 400 iteration with train cost	0.557998	 test cost	0.472838	 train acc	0.734832	 test acc	0.889181
Search parameters {'num_hidden': 10, 'size_layer': 333, 'learning_rate': 0.08023897052150428, 'dropout_rate': 0.7551815306010148}	 stop after 400 iteration with train cost	0.536722	 test cost	0.453762	 train acc	0.740234	 test acc	0.852174
Search parameters {'num_hidden': 7, 'size_layer': 316, 'learning_rate': 0.024156358116060553, 'dropout_rate': 0.771625812099354}	 stop after 400 iteration with train cost	0.537640	 test cost	0.454176	 train acc	0.738256	 test acc	0.843377
Search parameters {'num_hidden': 9, 'size_layer': 293, 'learning_rate': 0.10880617906203811, 'dropout_rate': 0.6729946892033695}	 stop after 400 iteration with train cost	0.538057	 test cost	0.452496	 train acc	0.739296	 test acc	0.847118
Search parameters {'num_hidden': 10, 'size_layer': 296, 'learning_rate': 0.08579097035358157, 'dropout_rate': 0.8141388665477081}	 stop after 400 iteration with train cost	0.536330	 test cost	0.446911	 train acc	0.739752	 test acc	0.844590
Search parameters {'num_hidden': 9, 'size_layer': 279, 'learning_rate': 0.1646442398276825, 'dropout_rate': 0.7197337051159429}	 stop after 400 iteration with train cost	0.535637	 test cost	0.456857	 train acc	0.738510	 test acc	0.843377
Search parameters {'num_hidden': 7, 'size_layer': 310, 'learning_rate': 0.012301198865125963, 'dropout_rate': 0.6724484433110821}	 stop after 400 iteration with train cost	0.542324	 test cost	0.457575	 train acc	0.737850	 test acc	0.858645
Search parameters {'num_hidden': 9, 'size_layer': 347, 'learning_rate': 0.054012883955813, 'dropout_rate': 0.8686937031451412}	 stop after 400 iteration with train cost	0.534992	 test cost	0.455731	 train acc	0.741401	 test acc	0.843681
Search parameters {'num_hidden': 10, 'size_layer': 260, 'learning_rate': 0.11669423014109115, 'dropout_rate': 0.6011814483820077}	 stop after 400 iteration with train cost	0.686396	 test cost	0.580832	 train acc	0.558416	 test acc	1.000000
Search parameters {'num_hidden': 8, 'size_layer': 309, 'learning_rate': 0.1713915616092194, 'dropout_rate': 0.8142097443540106}	 stop after 400 iteration with train cost	0.533309	 test cost	0.449131	 train acc	0.739981	 test acc	0.842669
Search parameters {'num_hidden': 10, 'size_layer': 314, 'learning_rate': 0.11459164751048409, 'dropout_rate': 0.7138122613505733}	 stop after 400 iteration with train cost	0.537289	 test cost	0.455965	 train acc	0.740082	 test acc	0.848332
Search parameters {'num_hidden': 9, 'size_layer': 299, 'learning_rate': 0.042994142645253156, 'dropout_rate': 0.8415162150913514}	 stop after 400 iteration with train cost	0.536143	 test cost	0.456226	 train acc	0.739854	 test acc	0.850253
Search parameters {'num_hidden': 10, 'size_layer': 325, 'learning_rate': 0.11924577627050008, 'dropout_rate': 0.8044616705280774}	 stop after 400 iteration with train cost	0.534620	 test cost	0.450579	 train acc	0.741300	 test acc	0.839333
Search parameters {'num_hidden': 9, 'size_layer': 272, 'learning_rate': 0.10337827685390308, 'dropout_rate': 0.7405628238611937}	 stop after 400 iteration with train cost	0.536729	 test cost	0.451914	 train acc	0.738738	 test acc	0.846107
Search parameters {'num_hidden': 11, 'size_layer': 344, 'learning_rate': 0.04340929314553839, 'dropout_rate': 0.7921336886939588}	 stop after 400 iteration with train cost	0.536450	 test cost	0.446844	 train acc	0.737977	 test acc	0.855915
Search parameters {'num_hidden': 8, 'size_layer': 337, 'learning_rate': 0.03179598514663997, 'dropout_rate': 0.65256729225124}	 stop after 400 iteration with train cost	0.539535	 test cost	0.453338	 train acc	0.740539	 test acc	0.848736
Search parameters {'num_hidden': 7, 'size_layer': 289, 'learning_rate': 0.06460167088119607, 'dropout_rate': 0.7505340385919453}	 stop after 400 iteration with train cost	0.536288	 test cost	0.451594	 train acc	0.739600	 test acc	0.850961
Search parameters {'num_hidden': 11, 'size_layer': 304, 'learning_rate': 0.12873290247999492, 'dropout_rate': 0.8033821426224473}	 stop after 400 iteration with train cost	0.536056	 test cost	0.450542	 train acc	0.740336	 test acc	0.860465
Search parameters {'num_hidden': 10, 'size_layer': 348, 'learning_rate': 0.07884172071857551, 'dropout_rate': 0.8869625385210921}	 stop after 400 iteration with train cost	0.533437	 test cost	0.457042	 train acc	0.740031	 test acc	0.840040
Search parameters {'num_hidden': 9, 'size_layer': 294, 'learning_rate': 0.07902978004602776, 'dropout_rate': 0.6226639160924701}	 stop after 400 iteration with train cost	0.537939	 test cost	0.463681	 train acc	0.738180	 test acc	0.849646
Search parameters {'num_hidden': 7, 'size_layer': 266, 'learning_rate': 0.1235928559789118, 'dropout_rate': 0.8241264139202378}	 stop after 400 iteration with train cost	0.533646	 test cost	0.447101	 train acc	0.741959	 test acc	0.852477
Search parameters {'num_hidden': 10, 'size_layer': 286, 'learning_rate': 0.05574602214329165, 'dropout_rate': 0.8311564924075648}	 stop after 400 iteration with train cost	0.536311	 test cost	0.452840	 train acc	0.738839	 test acc	0.851871
Search parameters {'num_hidden': 8, 'size_layer': 312, 'learning_rate': 0.18845491014529894, 'dropout_rate': 0.693859396682054}	 stop after 400 iteration with train cost	0.536303	 test cost	0.457386	 train acc	0.740336	 test acc	0.843276
Search parameters {'num_hidden': 9, 'size_layer': 342, 'learning_rate': 0.03739528566201615, 'dropout_rate': 0.8270858629887263}	 stop after 400 iteration with train cost	0.536548	 test cost	0.451616	 train acc	0.739600	 test acc	0.851365
Search parameters {'num_hidden': 8, 'size_layer': 325, 'learning_rate': 0.17855335367982156, 'dropout_rate': 0.8735655540260412}	 stop after 400 iteration with train cost	0.532823	 test cost	0.452807	 train acc	0.742568	 test acc	0.843074
Search parameters {'num_hidden': 8, 'size_layer': 302, 'learning_rate': 0.03728290816471852, 'dropout_rate': 0.7107710312775826}	 stop after 400 iteration with train cost	0.538491	 test cost	0.453631	 train acc	0.739169	 test acc	0.849646
Search parameters {'num_hidden': 7, 'size_layer': 328, 'learning_rate': 0.19879661487085853, 'dropout_rate': 0.7045750302586079}	 stop after 400 iteration with train cost	0.536172	 test cost	0.463036	 train acc	0.741553	 test acc	0.837715
Search parameters {'num_hidden': 7, 'size_layer': 269, 'learning_rate': 0.09845551508407732, 'dropout_rate': 0.6435043320112176}	 stop after 400 iteration with train cost	0.536952	 test cost	0.445768	 train acc	0.739347	 test acc	0.850758
Search parameters {'num_hidden': 10, 'size_layer': 260, 'learning_rate': 0.0654905989955501, 'dropout_rate': 0.6454320871801746}	 stop after 400 iteration with train cost	0.538517	 test cost	0.462650	 train acc	0.739118	 test acc	0.834378
Search parameters {'num_hidden': 10, 'size_layer': 268, 'learning_rate': 0.09616788658048064, 'dropout_rate': 0.7623222696150116}	 stop after 400 iteration with train cost	0.536544	 test cost	0.449201	 train acc	0.740310	 test acc	0.846107
Search parameters {'num_hidden': 8, 'size_layer': 345, 'learning_rate': 0.0984719145450879, 'dropout_rate': 0.7857335754561564}	 stop after 400 iteration with train cost	0.534527	 test cost	0.447998	 train acc	0.739930	 test acc	0.856623
Search parameters {'num_hidden': 8, 'size_layer': 284, 'learning_rate': 0.07066262539894368, 'dropout_rate': 0.6292716535374884}	 stop after 400 iteration with train cost	0.539253	 test cost	0.455307	 train acc	0.738865	 test acc	0.850859
Search parameters {'num_hidden': 8, 'size_layer': 305, 'learning_rate': 0.12266493690972054, 'dropout_rate': 0.8210662458296719}	 stop after 400 iteration with train cost	0.533898	 test cost	0.446701	 train acc	0.739752	 test acc	0.857836
Search parameters {'num_hidden': 7, 'size_layer': 302, 'learning_rate': 0.16005446198004666, 'dropout_rate': 0.7008925263567473}	 stop after 400 iteration with train cost	0.534551	 test cost	0.458361	 train acc	0.740513	 test acc	0.834580
Search parameters {'num_hidden': 10, 'size_layer': 268, 'learning_rate': 0.17219994205526223, 'dropout_rate': 0.7301848248667675}	 stop after 400 iteration with train cost	0.535914	 test cost	0.443555	 train acc	0.738738	 test acc	0.838018
Search parameters {'num_hidden': 8, 'size_layer': 268, 'learning_rate': 0.1700577590181668, 'dropout_rate': 0.6328884265417154}	 stop after 400 iteration with train cost	0.538562	 test cost	0.452568	 train acc	0.739829	 test acc	0.843377
Search parameters {'num_hidden': 8, 'size_layer': 263, 'learning_rate': 0.03141046147349688, 'dropout_rate': 0.8162665727715446}	 stop after 400 iteration with train cost	0.536529	 test cost	0.451397	 train acc	0.739829	 test acc	0.850657
Search parameters {'num_hidden': 7, 'size_layer': 328, 'learning_rate': 0.1314481397251204, 'dropout_rate': 0.7907124192235617}	 stop after 400 iteration with train cost	0.534519	 test cost	0.452552	 train acc	0.741629	 test acc	0.846714
Search parameters {'num_hidden': 8, 'size_layer': 332, 'learning_rate': 0.10479333927689238, 'dropout_rate': 0.7754905008626839}	 stop after 400 iteration with train cost	0.535079	 test cost	0.453398	 train acc	0.740691	 test acc	0.858645
Search parameters {'num_hidden': 8, 'size_layer': 294, 'learning_rate': 0.0104772206466195, 'dropout_rate': 0.6054553656210829}	 stop after 400 iteration with train cost	0.550043	 test cost	0.468272	 train acc	0.740412	 test acc	0.852174
Search parameters {'num_hidden': 9, 'size_layer': 339, 'learning_rate': 0.050593058151862824, 'dropout_rate': 0.7122002301548727}	 stop after 400 iteration with train cost	0.537617	 test cost	0.450100	 train acc	0.739347	 test acc	0.851365
Search parameters {'num_hidden': 9, 'size_layer': 274, 'learning_rate': 0.035558973011968066, 'dropout_rate': 0.6826833638874351}	 stop after 400 iteration with train cost	0.540432	 test cost	0.460208	 train acc	0.738586	 test acc	0.843782
Search parameters {'num_hidden': 10, 'size_layer': 293, 'learning_rate': 0.1946658619456591, 'dropout_rate': 0.8276977931209502}	 stop after 400 iteration with train cost	0.533531	 test cost	0.454705	 train acc	0.740945	 test acc	0.833165
Search parameters {'num_hidden': 8, 'size_layer': 282, 'learning_rate': 0.043489571147469215, 'dropout_rate': 0.7364895973971496}	 stop after 400 iteration with train cost	0.538082	 test cost	0.452710	 train acc	0.740158	 test acc	0.852073
Search parameters {'num_hidden': 7, 'size_layer': 273, 'learning_rate': 0.038430140571347, 'dropout_rate': 0.6172504043622956}	 stop after 400 iteration with train cost	0.541447	 test cost	0.457091	 train acc	0.736404	 test acc	0.851062
Search parameters {'num_hidden': 10, 'size_layer': 299, 'learning_rate': 0.17083491395854347, 'dropout_rate': 0.7313963232450829}	 stop after 400 iteration with train cost	0.536388	 test cost	0.448703	 train acc	0.740133	 test acc	0.848736
Search parameters {'num_hidden': 9, 'size_layer': 289, 'learning_rate': 0.13700119453710785, 'dropout_rate': 0.7722418787177002}	 stop after 400 iteration with train cost	0.535062	 test cost	0.457977	 train acc	0.740767	 test acc	0.842872
Search parameters {'num_hidden': 8, 'size_layer': 292, 'learning_rate': 0.14375963759055266, 'dropout_rate': 0.8250763713295217}	 stop after 400 iteration with train cost	0.533989	 test cost	0.457198	 train acc	0.741706	 test acc	0.832861
